householdId,size,incomeLevel,createdDate
HH023678,1,low,2023-12-02
HH023679,1,low,2023-03-10
HH023680,1,moderate,2023-10-30
HH023681,1,low,2022-10-27
HH023682,1,moderate,2022-05-19
HH023683,1,low,2023-06-18
HH023684,1,low,2022-02-07
HH023685,1,low,2024-04-16
HH023686,1,moderate,2023-10-31
HH023687,1,low,2024-10-12
HH023688,1,very_low,2022-07-23
HH023689,1,moderate,2024-10-11
HH023690,1,moderate,2023-09-26
HH023691,1,moderate,2023-09-05
HH023692,1,low,2022-03-29
HH023693,1,very_low,2022-11-01
HH023694,1,moderate,2023-09-06
HH023695,1,moderate,2023-10-28
HH023696,1,low,2023-12-03
HH023697,1,very_low,2022-07-14
HH023698,1,low,2024-11-16
HH023699,1,low,2024-06-26
HH023700,1,low,2023-05-19
HH023701,1,very_low,2022-03-26
HH023702,1,low,2024-06-17
HH023703,1,low,2022-07-25
HH023704,1,low,2023-11-28
HH023705,1,moderate,2024-08-22
HH023706,1,low,2024-04-15
HH023707,1,low,2023-10-30
HH023708,1,very_low,2023-09-17
HH023709,1,low,2024-04-10
HH023710,1,low,2022-06-21
HH023711,1,low,2023-10-24
HH023712,1,moderate,2023-04-04
HH023713,1,low,2024-04-16
HH023714,1,very_low,2024-09-01
HH023715,1,moderate,2024-02-01
HH023716,1,moderate,2023-05-05
HH023717,1,moderate,2023-05-12
HH023718,1,low,2022-01-11
HH023719,1,low,2024-01-22
HH023720,1,very_low,2023-10-15
HH023721,1,low,2022-10-04
HH023722,1,low,2023-11-04
HH023723,1,very_low,2024-07-20
HH023724,1,very_low,2024-03-16
HH023725,1,moderate,2024-12-29
HH023726,1,low,2022-10-28
HH023727,1,very_low,2023-11-04
HH023728,1,moderate,2022-07-14
HH023729,1,very_low,2022-11-30
HH023730,1,very_low,2024-06-21
HH023731,1,very_low,2024-01-01
HH023732,1,moderate,2023-09-08
HH023733,1,low,2023-03-15
HH023734,1,low,2024-12-28
HH023735,1,very_low,2024-10-19
HH023736,1,moderate,2023-12-02
HH023737,1,low,2023-08-24
HH023738,1,moderate,2023-03-21
HH023739,1,low,2024-12-15
HH023740,1,moderate,2023-12-30
HH023741,1,moderate,2022-07-31
HH023742,1,low,2024-11-30
HH023743,1,low,2022-11-08
HH023744,1,very_low,2024-03-23
HH023745,1,low,2022-05-12
HH023746,1,moderate,2022-12-24
HH023747,1,low,2024-10-20
HH023748,1,very_low,2023-06-06
HH023749,1,low,2022-07-09
HH023750,1,low,2022-10-18
HH023751,1,low,2024-03-16
HH023752,1,low,2022-01-04
HH023753,1,moderate,2023-09-28
HH023754,1,low,2022-02-15
HH023755,1,moderate,2023-11-13
HH023756,1,low,2023-01-12
HH023757,1,low,2022-05-17
HH023758,1,low,2022-10-02
HH023759,1,low,2022-05-03
HH023760,1,moderate,2022-11-01
HH023761,1,moderate,2022-12-26
HH023762,1,moderate,2024-08-16
HH023763,1,low,2024-08-14
HH023764,1,very_low,2022-01-22
HH023765,1,moderate,2023-08-15
HH023766,1,moderate,2023-12-29
HH023767,1,very_low,2023-11-27
HH023768,1,low,2022-06-07
HH023769,1,low,2022-11-17
HH023770,1,very_low,2022-11-01
HH023771,1,very_low,2022-05-16
HH023772,1,very_low,2024-09-19
HH023773,1,low,2022-11-21
HH023774,1,moderate,2023-04-27
HH023775,1,low,2022-11-10
HH023776,1,moderate,2023-05-26
HH023777,1,low,2023-02-10
HH023778,1,moderate,2023-11-17
HH023779,1,moderate,2024-03-03
HH023780,1,low,2022-01-21
HH023781,1,low,2022-03-02
HH023782,1,very_low,2023-02-04
HH023783,1,low,2022-04-14
HH023784,1,moderate,2022-06-18
HH023785,1,low,2023-11-19
HH023786,1,moderate,2023-11-16
HH023787,1,moderate,2022-09-18
HH023788,1,low,2023-04-22
HH023789,1,moderate,2022-02-11
HH023790,1,low,2024-03-01
HH023791,1,moderate,2023-03-05
HH023792,1,moderate,2022-11-17
HH023793,1,low,2022-07-17
HH023794,1,low,2022-10-26
HH023795,1,low,2023-04-30
HH023796,1,very_low,2024-05-11
HH023797,1,low,2024-02-01
HH023798,1,low,2024-11-17
HH023799,1,very_low,2022-08-13
HH023800,1,moderate,2022-11-29
HH023801,1,low,2024-05-28
HH023802,1,very_low,2024-09-05
HH023803,1,moderate,2022-01-17
HH023804,1,low,2024-04-10
HH023805,1,low,2024-12-20
HH023806,1,low,2022-02-17
HH023807,1,low,2022-04-29
HH023808,1,very_low,2022-06-13
HH023809,1,very_low,2023-09-21
HH023810,1,moderate,2023-01-03
HH023811,1,moderate,2023-03-22
HH023812,1,low,2022-07-25
HH023813,1,moderate,2022-03-02
HH023814,1,low,2023-12-04
HH023815,1,low,2024-04-14
HH023816,1,very_low,2022-03-17
HH023817,1,low,2024-11-18
HH023818,1,very_low,2022-10-02
HH023819,1,low,2024-03-25
HH023820,1,low,2022-09-28
HH023821,1,moderate,2023-07-10
HH023822,1,low,2023-10-24
HH023823,1,moderate,2023-06-09
HH023824,1,moderate,2024-07-11
HH023825,1,very_low,2023-06-14
HH023826,1,low,2022-01-19
HH023827,1,low,2024-08-24
HH023828,1,moderate,2022-07-24
HH023829,1,low,2022-03-25
HH023830,1,very_low,2022-05-12
HH023831,1,low,2022-08-24
HH023832,1,very_low,2024-10-20
HH023833,1,moderate,2023-09-29
HH023834,1,very_low,2023-01-15
HH023835,1,very_low,2023-05-26
HH023836,1,moderate,2023-10-29
HH023837,1,low,2023-07-27
HH023838,1,moderate,2023-08-08
HH023839,1,very_low,2024-01-11
HH023840,1,low,2024-11-25
HH023841,1,moderate,2022-07-25
HH023842,1,very_low,2024-10-08
HH023843,1,moderate,2023-06-26
HH023844,1,low,2023-04-11
HH023845,1,low,2023-04-13
HH023846,1,low,2023-01-07
HH023847,1,low,2023-07-23
HH023848,1,low,2024-11-18
HH023849,1,moderate,2022-06-27
HH023850,1,moderate,2022-01-06
HH023851,1,low,2022-02-27
HH023852,1,low,2023-03-13
HH023853,1,moderate,2023-11-12
HH023854,1,moderate,2023-05-01
HH023855,1,very_low,2024-03-05
HH023856,1,moderate,2023-06-25
HH023857,1,low,2024-04-22
HH023858,1,low,2024-07-30
HH023859,1,moderate,2024-10-28
HH023860,1,moderate,2024-06-06
HH023861,1,low,2023-09-17
HH023862,1,very_low,2023-06-16
HH023863,1,low,2023-09-16
HH023864,1,moderate,2022-10-28
HH023865,1,moderate,2022-08-07
HH023866,1,very_low,2023-09-01
HH023867,1,low,2022-09-16
HH023868,1,moderate,2022-04-15
HH023869,1,low,2024-02-16
HH023870,1,low,2022-07-01
HH023871,1,low,2022-06-14
HH023872,1,low,2023-11-14
HH023873,1,moderate,2023-05-04
HH023874,1,moderate,2023-06-09
HH023875,1,very_low,2024-02-15
HH023876,1,low,2022-05-07
HH023877,1,low,2022-05-15
HH023878,1,low,2023-10-24
HH023879,1,moderate,2023-03-12
HH023880,1,low,2022-10-02
HH023881,1,moderate,2024-03-19
HH023882,1,low,2024-12-31
HH023883,1,low,2023-01-19
HH023884,1,moderate,2023-01-14
HH023885,1,low,2024-06-04
HH023886,1,low,2023-10-30
HH023887,1,low,2024-03-29
HH023888,1,moderate,2024-06-30
HH023889,1,low,2022-10-05
HH023890,1,moderate,2024-02-18
HH023891,1,very_low,2023-07-26
HH023892,1,very_low,2023-01-22
HH023893,1,moderate,2023-01-04
HH023894,1,low,2023-04-02
HH023895,1,very_low,2023-10-29
HH023896,1,moderate,2024-06-27
HH023897,1,moderate,2023-09-02
HH023898,1,low,2024-05-21
HH023899,1,low,2022-12-02
HH023900,1,low,2024-12-06
HH023901,1,moderate,2024-11-12
HH023902,1,moderate,2023-09-03
HH023903,1,low,2024-09-26
HH023904,1,low,2024-09-24
HH023905,1,low,2022-06-06
HH023906,1,moderate,2024-01-24
HH023907,1,low,2023-04-05
HH023908,1,low,2024-12-13
HH023909,1,very_low,2024-09-23
HH023910,1,low,2023-12-14
HH023911,1,very_low,2024-04-20
HH023912,1,moderate,2023-01-31
HH023913,1,very_low,2022-11-07
HH023914,1,very_low,2022-06-30
HH023915,1,low,2024-08-01
HH023916,1,moderate,2024-07-26
HH023917,1,very_low,2024-08-03
HH023918,1,very_low,2024-01-19
HH023919,1,low,2022-04-25
HH023920,1,moderate,2022-07-28
HH023921,1,low,2024-12-23
HH023922,1,very_low,2023-01-25
HH023923,1,moderate,2023-03-07
HH023924,1,low,2022-10-20
HH023925,1,low,2023-01-12
HH023926,1,low,2023-12-27
HH023927,1,low,2022-08-28
HH023928,1,low,2023-03-20
HH023929,1,very_low,2022-01-21
HH023930,1,low,2024-01-19
HH023931,1,low,2022-06-01
HH023932,1,very_low,2022-05-03
HH023933,1,low,2023-07-26
HH023934,1,low,2022-10-29
HH023935,1,low,2024-09-08
HH023936,1,low,2022-12-24
HH023937,1,moderate,2024-07-20
HH023938,1,low,2023-02-28
HH023939,1,moderate,2023-06-03
HH023940,1,moderate,2024-12-17
HH023941,1,moderate,2022-03-15
HH023942,1,low,2022-05-09
HH023943,1,very_low,2024-11-06
HH023944,1,very_low,2022-02-09
HH023945,1,low,2024-11-06
HH023946,1,low,2023-05-24
HH023947,1,moderate,2022-09-28
HH023948,1,low,2022-08-17
HH023949,1,very_low,2023-02-26
HH023950,1,low,2024-10-20
HH023951,1,low,2022-08-12
HH023952,1,very_low,2024-04-27
HH023953,1,low,2022-11-10
HH023954,1,very_low,2022-05-11
HH023955,1,low,2023-10-28
HH023956,1,moderate,2024-12-13
HH023957,1,low,2022-12-16
HH023958,1,moderate,2023-01-17
HH023959,1,very_low,2024-04-05
HH023960,1,low,2024-02-24
HH023961,1,low,2023-11-14
HH023962,1,low,2023-12-06
HH023963,1,very_low,2024-08-25
HH023964,1,low,2024-04-01
HH023965,1,low,2023-12-23
HH023966,1,low,2022-03-23
HH023967,1,low,2023-05-01
HH023968,1,low,2023-12-29
HH023969,1,low,2024-10-10
HH023970,1,low,2024-08-03
HH023971,1,moderate,2023-10-10
HH023972,1,low,2022-09-08
HH023973,1,very_low,2023-09-21
HH023974,1,very_low,2023-07-29
HH023975,1,moderate,2022-05-22
HH023976,1,very_low,2024-05-17
HH023977,1,moderate,2024-11-27
HH023978,1,low,2023-09-07
HH023979,1,very_low,2024-06-02
HH023980,1,very_low,2022-05-26
HH023981,1,very_low,2023-11-29
HH023982,1,low,2023-03-27
HH023983,1,low,2023-01-20
HH023984,1,moderate,2023-12-17
HH023985,1,low,2023-05-09
HH023986,1,moderate,2022-11-15
HH023987,1,low,2024-05-09
HH023988,1,very_low,2022-07-30
HH023989,1,moderate,2023-06-16
HH023990,1,moderate,2023-10-03
HH023991,1,very_low,2022-12-24
HH023992,1,very_low,2024-08-24
HH023993,1,moderate,2023-09-28
HH023994,1,very_low,2023-10-11
HH023995,1,moderate,2023-08-21
HH023996,1,very_low,2022-09-29
HH023997,1,moderate,2024-04-21
HH023998,1,low,2022-08-04
HH023999,1,very_low,2022-08-21
HH024000,1,low,2024-07-22
HH024001,1,low,2024-07-17
HH024002,1,low,2023-05-20
HH024003,1,very_low,2024-07-04
HH024004,1,very_low,2024-09-30
HH024005,1,very_low,2022-04-22
HH024006,1,moderate,2023-08-30
HH024007,1,very_low,2024-02-15
HH024008,1,very_low,2022-02-16
HH024009,1,low,2024-10-06
HH024010,1,low,2022-04-22
HH024011,1,low,2023-09-11
HH024012,1,low,2022-08-05
HH024013,1,very_low,2022-08-26
HH024014,1,very_low,2024-11-22
HH024015,1,very_low,2022-02-14
HH024016,1,moderate,2022-02-23
HH024017,1,moderate,2022-09-06
HH024018,1,very_low,2024-10-02
HH024019,1,low,2023-10-27
HH024020,1,low,2024-08-12
HH024021,1,low,2024-06-11
HH024022,1,moderate,2024-03-02
HH024023,1,very_low,2022-09-28
HH024024,1,low,2024-03-30
HH024025,1,low,2022-11-08
HH024026,1,low,2023-06-26
HH024027,1,very_low,2023-01-05
HH024028,1,low,2024-06-14
HH024029,1,moderate,2023-10-18
HH024030,1,low,2022-11-23
HH024031,1,low,2022-04-28
HH024032,1,low,2023-06-17
HH024033,1,moderate,2024-08-15
HH024034,1,low,2023-05-23
HH024035,1,low,2022-12-08
HH024036,1,low,2023-01-17
HH024037,1,low,2022-04-18
HH024038,1,low,2023-07-17
HH024039,1,very_low,2022-01-19
HH024040,1,moderate,2024-01-22
HH024041,1,very_low,2022-07-27
HH024042,1,low,2024-10-04
HH024043,1,moderate,2022-09-27
HH024044,1,moderate,2024-01-29
HH024045,1,very_low,2023-10-26
HH024046,1,moderate,2022-01-12
HH024047,1,very_low,2022-09-09
HH024048,1,low,2022-11-14
HH024049,1,moderate,2024-11-28
HH024050,1,very_low,2024-11-04
HH024051,1,low,2023-04-10
HH024052,1,very_low,2023-06-17
HH024053,1,moderate,2023-04-09
HH024054,1,low,2024-11-29
HH024055,1,low,2023-06-17
HH024056,1,low,2023-10-08
HH024057,1,low,2022-12-15
HH024058,1,low,2022-12-13
HH024059,1,low,2024-08-25
HH024060,1,low,2023-08-13
HH024061,1,low,2023-04-25
HH024062,1,moderate,2022-12-08
HH024063,1,low,2023-10-06
HH024064,1,very_low,2024-12-03
HH024065,1,very_low,2022-03-16
HH024066,1,very_low,2022-04-13
HH024067,1,very_low,2024-05-28
HH024068,1,low,2023-09-20
HH024069,1,low,2022-11-12
HH024070,1,low,2022-05-24
HH024071,1,low,2024-04-22
HH024072,1,moderate,2022-02-23
HH024073,1,moderate,2024-07-06
HH024074,1,moderate,2024-11-15
HH024075,1,very_low,2024-01-12
HH024076,1,low,2024-02-06
HH024077,1,very_low,2024-02-05
HH024078,1,low,2022-04-29
HH024079,1,low,2023-07-16
HH024080,1,low,2024-01-13
HH024081,1,low,2024-10-16
HH024082,1,low,2023-02-15
HH024083,1,very_low,2024-01-14
HH024084,1,low,2022-11-12
HH024085,1,low,2024-02-19
HH024086,1,very_low,2023-03-14
HH024087,1,low,2024-07-24
HH024088,1,low,2023-07-29
HH024089,1,moderate,2022-02-06
HH024090,1,moderate,2022-06-09
HH024091,1,low,2022-03-06
HH024092,1,moderate,2023-07-31
HH024093,1,very_low,2024-03-30
HH024094,1,low,2023-08-10
HH024095,1,moderate,2023-01-13
HH024096,1,low,2023-06-23
HH024097,1,very_low,2024-08-12
HH024098,1,moderate,2022-05-29
HH024099,1,moderate,2024-04-07
HH024100,1,low,2023-01-17
HH024101,1,moderate,2022-05-20
HH024102,1,very_low,2022-12-07
HH024103,1,low,2023-06-12
HH024104,1,very_low,2024-11-23
HH024105,1,very_low,2024-08-15
HH024106,1,very_low,2024-10-16
HH024107,1,low,2024-03-07
HH024108,1,very_low,2022-04-23
HH024109,1,low,2022-01-09
HH024110,1,low,2022-06-23
HH024111,1,low,2023-12-28
HH024112,1,low,2024-07-02
HH024113,1,very_low,2024-11-25
HH024114,1,very_low,2023-06-15
HH024115,1,low,2023-01-14
HH024116,1,low,2024-02-18
HH024117,1,low,2022-10-09
HH024118,1,low,2022-02-04
HH024119,1,moderate,2022-10-15
HH024120,1,low,2023-09-28
HH024121,1,low,2023-09-23
HH024122,1,moderate,2022-11-27
HH024123,1,low,2022-11-20
HH024124,1,moderate,2022-08-31
HH024125,1,very_low,2024-03-14
HH024126,1,moderate,2023-09-29
HH024127,1,low,2023-08-16
HH024128,1,moderate,2023-06-03
HH024129,1,very_low,2022-08-11
HH024130,1,low,2023-07-16
HH024131,1,low,2023-09-14
HH024132,1,very_low,2022-07-19
HH024133,1,low,2023-10-10
HH024134,1,very_low,2022-11-24
HH024135,1,very_low,2024-03-07
HH024136,1,very_low,2024-10-27
HH024137,1,moderate,2023-10-04
HH024138,1,low,2024-01-31
HH024139,1,moderate,2024-11-18
HH024140,1,low,2024-08-08
HH024141,1,very_low,2023-01-05
HH024142,1,low,2024-08-12
HH024143,1,very_low,2024-08-22
HH024144,1,low,2022-12-14
HH024145,1,moderate,2022-03-06
HH024146,1,low,2024-05-06
HH024147,1,low,2022-04-12
HH024148,1,low,2022-01-31
HH024149,1,very_low,2023-04-03
HH024150,1,very_low,2022-11-09
HH024151,1,moderate,2024-07-29
HH024152,1,low,2023-06-02
HH024153,1,very_low,2022-08-16
HH024154,1,very_low,2024-07-01
HH024155,1,low,2024-09-18
HH024156,1,moderate,2024-06-23
HH024157,1,moderate,2024-02-12
HH024158,1,low,2024-01-09
HH024159,1,very_low,2022-09-12
HH024160,1,low,2024-09-07
HH024161,1,very_low,2022-12-23
HH024162,1,moderate,2022-01-28
HH024163,1,moderate,2024-12-23
HH024164,1,low,2022-03-14
HH024165,1,moderate,2023-05-10
HH024166,1,moderate,2024-02-04
HH024167,1,moderate,2022-03-25
HH024168,1,low,2023-06-09
HH024169,1,very_low,2024-04-09
HH024170,1,low,2023-01-21
HH024171,1,very_low,2024-11-21
HH024172,1,very_low,2023-03-14
HH024173,1,low,2023-07-19
HH024174,1,very_low,2024-11-18
HH024175,1,low,2023-07-18
HH024176,1,very_low,2022-02-10
HH024177,1,low,2022-08-27
HH024178,1,low,2022-04-14
HH024179,1,very_low,2022-01-06
HH024180,1,very_low,2022-11-22
HH024181,1,low,2024-03-20
HH024182,1,low,2024-04-11
HH024183,1,low,2022-08-18
HH024184,1,low,2023-04-02
HH024185,1,moderate,2022-02-06
HH024186,1,very_low,2022-06-02
HH024187,1,low,2022-03-31
HH024188,1,low,2022-08-09
HH024189,1,very_low,2023-09-13
HH024190,1,moderate,2023-06-13
HH024191,1,moderate,2023-03-10
HH024192,1,moderate,2024-09-23
HH024193,1,low,2022-06-09
HH024194,1,low,2024-09-17
HH024195,1,low,2022-10-14
HH024196,1,low,2022-08-29
HH024197,1,low,2022-07-07
HH024198,1,low,2022-03-31
HH024199,1,low,2022-04-22
HH024200,1,low,2022-05-02
HH024201,1,low,2024-02-23
HH024202,1,low,2022-01-07
HH024203,1,moderate,2024-08-01
HH024204,1,low,2022-04-08
HH024205,1,low,2022-05-17
HH024206,1,moderate,2023-09-02
HH024207,1,moderate,2024-06-19
HH024208,1,low,2022-09-03
HH024209,1,very_low,2023-11-15
HH024210,1,very_low,2024-03-23
HH024211,1,very_low,2023-01-06
HH024212,1,moderate,2023-02-10
HH024213,1,low,2023-02-18
HH024214,1,low,2022-06-05
HH024215,1,low,2024-02-28
HH024216,1,low,2022-12-09
HH024217,1,very_low,2023-01-08
HH024218,1,very_low,2022-07-08
HH024219,1,low,2023-02-16
HH024220,1,very_low,2024-08-16
HH024221,1,very_low,2023-01-18
HH024222,1,low,2023-06-04
HH024223,1,low,2023-09-24
HH024224,1,very_low,2024-07-18
HH024225,1,very_low,2023-06-26
HH024226,1,low,2024-08-20
HH024227,1,very_low,2022-08-31
HH024228,1,low,2023-08-10
HH024229,1,very_low,2022-10-31
HH024230,1,very_low,2024-01-03
HH024231,1,low,2024-08-20
HH024232,1,very_low,2023-05-03
HH024233,1,low,2022-11-10
HH024234,1,very_low,2023-07-05
HH024235,1,low,2022-12-28
HH024236,1,low,2022-10-02
HH024237,1,low,2023-03-18
HH024238,1,very_low,2023-01-18
HH024239,1,low,2022-05-11
HH024240,1,low,2022-10-08
HH024241,1,low,2024-06-09
HH024242,1,low,2022-03-22
HH024243,1,very_low,2022-12-31
HH024244,1,low,2024-09-27
HH024245,1,very_low,2024-11-22
HH024246,1,low,2023-10-17
HH024247,1,moderate,2023-07-26
HH024248,1,very_low,2022-11-14
HH024249,1,low,2024-08-25
HH024250,1,very_low,2023-03-11
HH024251,1,very_low,2024-06-18
HH024252,1,low,2023-08-07
HH024253,1,low,2022-03-24
HH024254,1,very_low,2023-08-11
HH024255,1,very_low,2024-09-15
HH024256,1,moderate,2024-04-15
HH024257,1,moderate,2022-11-13
HH024258,1,very_low,2023-06-05
HH024259,1,low,2023-08-18
HH024260,1,moderate,2024-02-19
HH024261,1,very_low,2022-01-18
HH024262,1,low,2022-12-10
HH024263,1,low,2024-07-28
HH024264,1,low,2022-04-15
HH024265,1,moderate,2023-04-06
HH024266,1,low,2022-01-23
HH024267,1,low,2024-11-09
HH024268,1,low,2022-06-11
HH024269,1,low,2024-02-23
HH024270,1,low,2024-02-12
HH024271,1,moderate,2023-02-09
HH024272,1,low,2022-03-15
HH024273,1,low,2023-10-21
HH024274,1,very_low,2024-08-30
HH024275,1,low,2022-04-06
HH024276,1,low,2023-02-17
HH024277,1,low,2023-04-11
HH024278,1,moderate,2023-01-21
HH024279,1,very_low,2024-05-15
HH024280,1,very_low,2023-03-21
HH024281,1,moderate,2022-04-23
HH024282,1,low,2024-10-05
HH024283,1,very_low,2022-05-28
HH024284,1,very_low,2022-02-23
HH024285,1,low,2024-11-15
HH024286,1,very_low,2022-09-14
HH024287,1,very_low,2023-10-21
HH024288,1,low,2023-03-15
HH024289,1,very_low,2022-02-13
HH024290,1,moderate,2022-12-28
HH024291,1,very_low,2022-01-15
HH024292,1,low,2024-03-02
HH024293,1,low,2023-09-27
HH024294,1,moderate,2024-03-03
HH024295,1,very_low,2023-08-04
HH024296,1,low,2023-11-14
HH024297,1,moderate,2022-11-28
HH024298,1,moderate,2023-10-11
HH024299,1,very_low,2022-01-13
HH024300,1,moderate,2022-03-31
HH024301,1,moderate,2022-09-01
HH024302,1,low,2022-09-22
HH024303,1,very_low,2024-10-25
HH024304,1,moderate,2022-03-02
HH024305,1,low,2024-09-19
HH024306,1,low,2024-02-29
HH024307,1,moderate,2023-05-23
HH024308,1,moderate,2024-05-13
HH024309,1,low,2023-08-26
HH024310,1,low,2022-09-04
HH024311,1,moderate,2024-01-26
HH024312,1,low,2023-11-14
HH024313,1,low,2022-09-20
HH024314,1,low,2022-06-06
HH024315,1,moderate,2023-04-21
HH024316,1,moderate,2022-05-23
HH024317,1,low,2024-06-29
HH024318,1,low,2022-04-21
HH024319,1,moderate,2022-03-31
HH024320,1,low,2023-05-26
HH024321,1,low,2024-10-21
HH024322,1,very_low,2022-10-14
HH024323,1,very_low,2022-12-11
HH024324,1,low,2024-11-04
HH024325,1,low,2023-09-03
HH024326,1,low,2024-05-09
HH024327,1,low,2022-11-10
HH024328,1,low,2024-04-19
HH024329,1,low,2023-06-14
HH024330,1,very_low,2024-08-07
HH024331,1,very_low,2023-10-31
HH024332,1,moderate,2023-07-03
HH024333,1,low,2024-10-03
HH024334,1,low,2022-07-29
HH024335,1,very_low,2023-06-10
HH024336,1,very_low,2023-06-30
HH024337,1,very_low,2024-12-16
HH024338,1,low,2023-06-18
HH024339,1,very_low,2024-01-31
HH024340,1,very_low,2023-09-19
HH024341,1,very_low,2023-11-03
HH024342,1,very_low,2023-12-03
HH024343,1,low,2024-10-28
HH024344,1,very_low,2024-01-11
HH024345,1,low,2023-04-18
HH024346,1,very_low,2024-11-17
HH024347,1,low,2022-08-20
HH024348,1,moderate,2022-07-08
HH024349,1,low,2023-10-12
HH024350,1,moderate,2023-01-07
HH024351,1,low,2024-02-14
HH024352,1,very_low,2023-12-25
HH024353,1,low,2023-10-03
HH024354,1,moderate,2023-06-07
HH024355,1,very_low,2024-08-27
HH024356,1,low,2024-03-12
HH024357,1,very_low,2022-03-23
HH024358,1,low,2022-08-08
HH024359,1,very_low,2024-08-20
HH024360,1,moderate,2023-10-08
HH024361,1,very_low,2024-12-13
HH024362,1,low,2022-06-10
HH024363,1,low,2022-10-26
HH024364,1,low,2023-11-18
HH024365,1,low,2023-05-18
HH024366,1,low,2023-04-17
HH024367,1,very_low,2024-08-31
HH024368,1,low,2022-02-07
HH024369,1,moderate,2022-07-08
HH024370,1,low,2022-02-10
HH024371,1,moderate,2022-03-10
HH024372,1,moderate,2022-05-28
HH024373,1,very_low,2023-06-17
HH024374,1,moderate,2024-01-13
HH024375,1,low,2022-08-21
HH024376,1,moderate,2023-06-23
HH024377,1,moderate,2024-05-31
HH024378,1,very_low,2022-02-28
HH024379,1,low,2022-05-04
HH024380,1,moderate,2023-10-14
